track_id,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artists,album_name,track_name,explicit,genre
38fc9FLasK6nmWmT3OJVIn,0.38,0.027588837,0.420304569,0.328,0.909090909,0.552818009,0,0.068497409,0.863453815,0.828,0.164,0.793969849,0.598733626,0.6,Ram Narayan;Suresh Talwalkar;FranÃ§ois Auboux,North India: The Art of the Sarangi,Raga BaÃ¯ragi-BhaÃ¯rav - Drut TÃ®n-Tal,FALSE,classical
28TQwZIFU4z0G9IATfZhvI,0.33,0.041133289,0.453807107,0.31,0.636363636,0.73734347,1,0.040414508,0.952811245,0,0.141,0.289447236,0.505863452,0.6,Mambalam Sisters,Kanakadhara Stotram - Lalitha Pancharathnam - Stotrams And Ashtakams,Sri Lakshmi Ashtakam,FALSE,classical
2VFQ4kS85puKOMIqWC2EJ0,0.31,0.092206317,0.713705584,0.467,0.818181818,0.777481827,1,0.034715026,0.65562249,0,0.096,0.567839196,0.542030308,0.8,Nithyasree,Onbathu Kolum & Vinayagar Hits,Lambhodharaya,FALSE,classical
5CMZgcNJX42RykPkdkdGNO,0.32,0.48500978,0.654822335,0.638,0.090909091,0.767752437,1,0.036165803,0.697791165,0,0.0684,0.769849246,0.608751212,0.8,Rattan Mohan Sharma,Ram Dhun,Ram Ram Jai Raja Ram Ram Ram Jai Sita Ram,FALSE,classical
3xr8COed4nPPn6XWZ0iCGr,0.64,0.040106841,0.291370558,0.292,0.818181818,0.55945841,1,0.056062176,0.97188755,0.978,0.09,0.347738693,0.598684319,0.8,Yiruma,The Best - Reminiscent 10th Anniversary,River Flows in You,FALSE,classical
2P7MjfY0QD7jPeYfksJDdV,0.32,0.038916298,0.628426396,0.626,0.909090909,0.8332316,0,0.038134715,0.557228916,0,0.308,0.819095477,0.296932268,0.8,Rahul Deshpande;Jidnesh Vaze,Me Vasantrao (Original Motion Picture Soundtrack),Lalana,FALSE,classical
7CdWPnD06ONtWrKmv3dQYH,0.32,0.058398163,0.444670051,0.633,0.727272727,0.731757394,1,0.110880829,0.932730924,0.16,0.0855,0.864321608,0.323262331,0.8,Sirkazhi Govindarajan,Kathalikka Neramillai,Kaadhalikka Neramillai,FALSE,classical
5fdp9rXfEixCGLM1Og4EN1,0.66,0.055060245,0.381725888,0.00579,0.454545455,0.331391155,0,0.059689119,1,0.944,0.0882,0.037085427,0.295132554,0.8,Erik Satie;Alena Cherny,Gnossienne No. 1,Gnossienne No. 1,FALSE,classical
7piKDEjJ5IodOee9jM5PJ5,0.31,0.065701495,0.444670051,0.599,0.090909091,0.720881194,1,0.074300518,0.885542169,0,0.434,0.823115578,0.467892773,0.8,Sirkazhi Govindarajan,Chandrodhayam,Kaasikku Pogum,FALSE,classical
0HiPErvTKTysE3iQy2n5XV,0.32,0.048820273,0.440609137,0.265,0.181818182,0.686291919,1,0.072435233,0.953815261,0,0.485,0.576884422,0.566129218,0.8,Sirkazhi Govindarajan,Mangalam Arulvaal Amman Murugan,Sivanukku Isainthathu,FALSE,classical
5u5aVJKjSMJr4zesMPz7bL,0.68,0.049613394,0.340101523,0.00532,0.090909091,0.33081775,1,0.038963731,0.997991968,0.912,0.0621,0.039899497,0.270499482,0.8,Claude Debussy;Martin Jones,Debussy: Clair De Lune and Other Piano Favourites,"Clair de Lune, L. 32",FALSE,classical
2xizRhme7pYeITbH1NLLGt,0.65,0.030271335,0.138071066,0.164,0.363636364,0.56924329,0,0.037720207,0.914658635,0.916,0.109,0.071356784,0.239563302,0.8,Pyotr Ilyich Tchaikovsky;AndrÃ© Previn;London Symphony Orchestra,Tchaikovsky: Swan Lake,"Tchaikovsky: Swan Lake, Op. 20, Act II: No. 10, Scene. Moderato",FALSE,classical
69kZsoRrSf7GBTSdJ4BjqA,0.55,0.048680085,0.460913706,0.614,1,0.723618741,1,0.031295337,0.002238956,1.16E-05,0.0936,0.344723618,0.57755206,0.8,Dream Theater,Images and Words,Another Day,FALSE,classical
1VNvsvEsUpuUCbHpVop1vo,0.67,0.050697027,0.448730964,0.00919,0.272727273,0.315909217,1,0.048704663,0.987951807,0.936,0.0873,0.093366834,0.325896159,0.8,FrÃ©dÃ©ric Chopin;Daniel Barenboim,Chopin: Nocturnes,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",FALSE,classical
41dPuEmvPd1WtypkULE8MP,0,0.120710485,0.325888325,0.248,0.090909091,0.521595176,1,0.060621762,0.90562249,0.627,0.263,0.103517588,0.505029338,0.6,Orchestre Symphonique de MontrÃ©al;Kent Nagano,Anthems for Witches 2022,L'Apprenti Sorcier,FALSE,classical
7mrXUomrmXRRVAJSNoliY6,0,0.083023744,0.376649746,0.131,0.636363636,0.474113534,0,0.04373057,0.901606426,0.925,0.0847,0.065929648,0.43913022,0.8,Orchestre Symphonique de MontrÃ©al;Andrew Wan;Kent Nagano,Anthems for Witches 2022,"Danse Macabre, Op. 40, R.171",FALSE,classical
2nrh7jcbgwoAC6caTkn47h,0,0.083023744,0.376649746,0.131,0.636363636,0.474113534,0,0.04373057,0.901606426,0.925,0.0847,0.065929648,0.43913022,0.8,Orchestre Symphonique de MontrÃ©al;Andrew Wan;Kent Nagano,Happy Haunted Halloween Tunes,"Danse Macabre, Op. 40, R.171",FALSE,classical
7hlZSfZMS88Tv2jsnI0sK8,0,0.027514631,0.459898477,0.0939,0,0.591920537,1,0.034818653,0.992971888,0.885,0.102,0.113567839,0.368427757,0.8,Akira Kosemura,ZEN 2022,"Toujours, jamais - From Les Demoiselles de Rochefort / The Young girls of Rochefort",FALSE,classical
7HnAXewQTDWHRZ2FNrVlZY,0.45,0.0343056,0.334010152,0.013,0.818181818,0.301370623,0,0.050362694,0.997991968,0.919,0.0671,0.286432161,0.294232697,0.8,Michael Harrison,Revelation,Revelation: Music in Pure Intonation: Night Vigil II,FALSE,classical
1mSOzHkNdoUlCNjEVKRysM,0.31,0.059273714,0.452791878,0.728,0.454545455,0.784159222,0,0.128497409,0.091767068,1.56E-04,0.0599,0.409045226,0.384949789,0.8,Nithyasree Mahadevan,Chandramukhi,Varam Nan Unai,FALSE,classical
1puxlJmhITtjTkT9kHcENP,0,0.029723207,0.38071066,0.145,0.181818182,0.569687217,1,0.037409326,0.96686747,0.889,0.128,0.330653266,0.32009845,0.8,Chicago Symphony Orchestra;Claudio Abbado,Happy Christmas Instrumentals,"Lieutenant KijÃ©, Symphonic Suite, Op. 60: IV. TroÃ¯ka",FALSE,classical
1fdv0RmWZEESlg7aDbxRbg,0,0.007346747,0.235532995,0.0142,0,0.459278989,1,0.031917098,1,0.867,0.133,0.256281407,0.390920073,1,Boston Symphony Orchestra;Seiji Ozawa,Advent Musik,"Vom Himmel hoch da komm ich her, BWV 769 - Orch. Stravinsky: Choral",FALSE,classical
75u8RkM5CGoMn5E3vJOdPt,0,0.047374409,0.45177665,0.278,0.909090909,0.696391247,0,0.032435233,0.917670683,0.00577,0.101,0.263316583,0.407022994,0.6,Duke Ellington;John Coltrane,Best Christmas Songs 2022 | For under the Mistletoe,In A Sentimental Mood,FALSE,classical
5UjWlEX3CalR4eFkXjJ2AS,0,0.056542447,0.501522843,0.366,0.636363636,0.527088767,0,0.030259067,0.942771084,0.831,0.0882,0.616080402,0.595988857,0.8,Hania Rani;Dobrawa Czocher,Classical Running,Con Moto,FALSE,classical
6LJiB44QjzgCBDWv3ynFFk,0,0.047441539,0.300507614,0.168,0.636363636,0.527625178,0,0.036165803,0.785140562,0.934,0.136,0.074371859,0.301867101,0.6,Hania Rani;Dobrawa Czocher,Classical Christmas,Jezus MalusieÅ„ki (Reworked by Hania Rani & Dobrawa Czocher),FALSE,classical
5eNlfSSTx648z2DyVVZh4W,0,0.060068365,0.275126904,0.0839,0,0.563823687,1,0.039689119,0.906626506,0.896,0.0822,0.155778894,0.421437141,0.8,Boston Symphony Orchestra;Seiji Ozawa,Anthems for Witches 2022,"Romeo and Juliet, Op. 64 / Act I: No. 13, Dance of the Knights",FALSE,classical
7M6HUMTLYk36ThEK9G5QpN,0,0.047441539,0.300507614,0.168,0.636363636,0.527625178,0,0.036165803,0.785140562,0.934,0.136,0.074371859,0.301867101,0.6,Hania Rani;Dobrawa Czocher,Weihnachten Klassik 2022,Jezus MalusieÅ„ki (Reworked by Hania Rani & Dobrawa Czocher),FALSE,classical
6bWpIjXBVrGNDW8eNcXC1n,0,0.047441539,0.300507614,0.168,0.636363636,0.527625178,0,0.036165803,0.785140562,0.934,0.136,0.074371859,0.301867101,0.6,Hania Rani;Dobrawa Czocher,Classical Christmas 2022,Jezus MalusieÅ„ki (Reworked by Hania Rani & Dobrawa Czocher),FALSE,classical
32qaLbiouhMRdv0Uc883Hd,0,0.110446766,0.088426396,0.0303,0,0.474187522,0,0.043937824,0.952811245,0.827,0.113,0.034773869,0.35343014,0.8,Arvo PÃ¤rt;Franz Schindelbeck;Die 12 Cellisten der Berliner Philharmoniker,October Classical Playlist,Fratres,FALSE,classical
7FfIpIyjR3lq0HYieXBTZq,0,0.051398538,0.274111675,0.211,0.181818182,0.538131439,0,0.03761658,0.974899598,0.868,0.083,0.103517588,0.406443634,0.2,Hania Rani;Dobrawa Czocher,The Best Classical Playlist,There Will Be Hope,FALSE,classical
1rwXIohfWn9SUJii14voKX,0.01,0.078461815,0.086294416,0.0296,0,0.390618353,1,0.040621762,0.980923695,0.854,0.419,0.032261307,0.291861841,0.6,Arvo PÃ¤rt;Jeremy Backhouse;John Keys;Vasari Singers,October Classical Playlist,The Beatitudes,FALSE,classical
6vsxQABOglnuZ2Nm5N831i,0,0.110015685,0.153299492,0.0292,0.181818182,0.385735161,0,0.044974093,0.988955823,0.467,0.105,0.037085427,0.389058725,0.8,Gustav Mahler;Sir Simon Rattle;Peter Seiffert;Thomas Hampson;City Of Birmingham Symphony Orchestra,October Classical Playlist,"Das Lied von der Erde: No. 2, Der Einsame im Herbst",FALSE,classical
5Fcr7a1C9wAwReIOdzdZ30,0,0.061685399,0.264974619,0.0443,0.454545455,0.447052513,1,0.04984456,0.977911647,0.749,0.107,0.245226131,0.315438917,0.8,Gustav Holst;Sheku Kanneh-Mason;Isata Kanneh-Mason,Weihnachten Klassik 2022,In the Bleak Midwinter (Arr. Kanneh-Mason),FALSE,classical
3wjQZWJAeEmb7Z3CdsNajq,0,0.047374409,0.45177665,0.278,0.909090909,0.696391247,0,0.032435233,0.917670683,0.00577,0.101,0.263316583,0.407022994,0.6,Duke Ellington;John Coltrane,All I want For Christmas Is Music,In A Sentimental Mood,FALSE,classical
2n2Pw4a1XKWLQt3mnbBH6V,0.32,0.01347694,0.665989848,0.533,0.636363636,0.747701755,1,0.060932642,0.90562249,0.308,0.0598,0.916582915,0.341345759,0.8,T. M. Krishna,Nottusvara Sahityas: T.M. Krishna,Ramacandram,FALSE,classical
46um7Q8vUyuEjeUqzxZ18l,0.31,0.060573461,0.332994924,0.388,0,0.772709617,1,0.030466321,0.456827309,0.00174,0.111,0.029849246,0.336973851,0.8,Pandit Jasraj;Bhai Nirmal Singh;Sonu Nigam;Kailash Kher;Puneet Sikka;Harbhajan Mann;Master Saleem;Roop Kumar Rathod;Bhupinder Singh;Sapna Mukherjee;Harshdeep Kaur;Ishwanik Kaur;Jiya Wadkar;Tej Boodardekar;Sukhjit Singh;Manjit Singh;Uttam Singh,Nanak Shah Fakir,Nanak Aaya,FALSE,classical
52QByX4ZOAQnSbC3QpBD8W,0.32,0.043064932,0.376649746,0.281,0.909090909,0.67184581,1,0.113989637,0.825301205,0,0.0679,0.528643216,0.505978502,0.6,Begum Akhtar,Begum Akhtar,Rasm -E- Ulfat Sikha Gaya Koi,FALSE,classical
3p9JjECq01yIeTzIGgmu1r,0.29,0.03750333,0.23857868,0.342,0.818181818,0.662800806,1,0.038860104,0.976907631,0.476,0.153,0.615075377,0.322777476,0.8,Begum Akhtar,Ab Chhalakte Huye Sagar,Ae Mohabbat Tere Anjaam Pe Rona Aya,FALSE,classical
0G9GqTdIsZTs3yQnmuQDeg,0.34,0.025367256,0.546192893,0.828,0.818181818,0.707082478,1,0.08611399,0.392570281,0.744,0.146,0.776884422,0.526067091,0.8,Purbayan Chatterjee;Kaushiki Chakraborty;Yogesh Samsi;V. Selvaganesh,Sargam Surge,Sargam Surge,FALSE,classical
4WMCn6s4BZZPfQT3DJbB47,0.54,0.044033049,0.468020305,0.338,0.818181818,0.741227827,1,0.083419689,0.634538153,2.57E-05,0.0803,0.100201005,0.756631823,0.6,Nana Ou-Yang,NANA I,The Best For You,FALSE,classical
2AK7ENmZdBNn62jFTtrjBl,0.31,0.086886266,0.429441624,0.423,0.636363636,0.783992749,1,0.055854922,0.97188755,3.19E-06,0.12,0.305527638,0.592262052,0.8,S. Sowmya,Mandha Marutha Nadham,Thunga Theera,FALSE,classical
2d6V0bpjPazWmJRHZtiRAF,0.33,0.017657322,0.365482234,0.334,0.272727273,0.847622219,0,0.032124352,0.86746988,0,0.127,0.366834171,0.31222162,1,M. Balamuralikrishna,Songs On Vinayaka,Shukalambharadharam,FALSE,classical
6mbHaLohxTHM1HtI7XdJYl,0.32,0.018962042,0.181725888,0.0538,1,0.569076818,1,0.035544041,0.970883534,1.66E-05,0.355,0.115577889,0.371369755,0.2,Kishori Amonkar,"Vishnu Sahasranamavali, Vol. 1",Shri Vishnu Dhyanam,FALSE,classical
64RV9CJrrlPBG6suy793nu,0.3,0.059088582,0.572588832,0.168,0.636363636,0.697445573,1,0.211398964,0.998995984,0.00553,0.129,0.373869347,0.354531335,0.6,M. S. Subbulakshmi,"M S Subbulakshmi Radio Recitals,Vol. 4",Lakshmi Ashtothram,FALSE,classical
6rWsyS59S7nMaxkaCfHRZ0,0.5,0.026983142,0.452791878,0.108,0.818181818,0.50713057,1,0.032227979,0.97188755,0.981,0.0664,0.246231156,0.459966635,0.8,Kristoffer Wallin;Simon Wester,Always Loved,Always Loved,FALSE,classical
7oDCqI6qYIc2ebiduj7RkM,0.4,0.044161379,0.52284264,0.0781,0.818181818,0.438876866,0,0.045284974,0.989959839,0.844,0.164,0.274371859,0.416617359,0.8,Hariprasad Chaurasia,The Raga Guide,Jogiya,FALSE,classical
41hpbFaRvNCVUzu8ADXLtj,0.3,0.068521694,0.423350254,0.689,0.090909091,0.682851488,1,0.037823834,0.916666667,0.914,0.366,0.565829146,0.395530299,0.8,Bhimsen Joshi,Chandrabhagechya Tiri,Tirtha Vithal Kshetra Vithal,FALSE,classical
4IUTA4aKxSmoHeLgp4UVFP,0.3,0.048858523,0.497461929,0.607,0.363636364,0.757782587,1,0.044248705,0.640562249,5.86E-05,0.128,0.541708543,0.657327055,0.8,Rashid Khan;Arpita Chatterjee,Bapi Bari Ja (Original Motion Picture Soundtrack),Sajna Barse,FALSE,classical
4hnPHbJfrKcSuzjkgCZKDo,0.3,0.071421072,0.435532995,0.568,0.818181818,0.6664632,1,0.523316062,0.93875502,7.95E-04,0.418,0.891457286,0.251906546,0.8,Radha Jayalakshmi,Dheivam,Thiruchenduril,FALSE,classical
7vwrBZ68Puc9ZJaXRcnHRs,0.29,0.067282383,0.416243655,0.245,0.181818182,0.596359802,1,0.032953368,0.960843373,0,0.0793,0.587939698,0.420664662,0.8,Bhimsen Joshi,Jeevan Gane Pandit Bhimsen Joshi,Aata Kothe Dhave Man,FALSE,classical
3zLTPuucd3e6TxZnu2dlVS,0.64,0.038915916,0.293401015,0.0306,0.818181818,0.346651129,0,0.046217617,0.990963855,0.911,0.102,0.118592965,0.516123465,0.6,Ludwig van Beethoven;Igor Levit,"FÃ¼r Elise, Bagatelle No. 25 in A Minor, WoO 59","Bagatelle No. 25 in A Minor, WoO 59 'FÃ¼r Elise'",FALSE,classical
2zo5WMrYU7MJCmZUxUKOwu,0.33,0.050006034,0.568527919,0.281,0.636363636,0.79081812,1,0.084766839,0.827309237,0,0.229,0.345728643,0.419440199,0.2,Bombay Sisters,Mahishasura Mardhini,Lakshmi Ashtakam,FALSE,classical
0nYMb778ovxnWom3HfB48T,0.3,0.040601609,0.47715736,0.303,0.454545455,0.593030353,1,0.055129534,0.989959839,0.814,0.11,0.51758794,0.362054797,0.8,Bhimsen Joshi;Vasantrao Deshpande,Bholi Bhabdi,Taal Bole Chipalia,FALSE,classical
4eytLZ543ZiGAEs55xd0Ww,0.3,0.020267718,0.537055838,0.14,0.727272727,0.695947321,1,0.05865285,0.985943775,0,0.108,0.669346734,0.450125733,0.6,Sirkazhi G. Sivachidambaram,Murugan Songs,Murugane - Gsivachidambaram,FALSE,classical
0dn7lN2ky5BnUJNoELXh3i,0.57,0.022159772,0.329949239,0.216,0.818181818,0.59776557,0,0.036476684,0.980923695,0.861,0.128,0.109547739,0.40939385,0.6,Michael Forster,Piano Chill,Cornfield Chase - Piano-Cello Version,FALSE,classical
19MJEXA5LZvz2FqiCb9MQU,0.3,0.039076567,0.436548223,0.271,1,0.729574755,1,0.069740933,0.958835341,0,0.293,0.419095477,0.696760515,0.8,M. S. Subbulakshmi,Meenakshi Suprabhatam And Others,Sri Meenakshi Pancharatnam,FALSE,classical
0sdKX3AQM33b3aO8QW4li6,0.46,0.034695754,0.324873096,0.0296,0.363636364,0.504189557,0,0.04,0.996987952,0.96,0.0798,0.142713568,0.723053597,0.6,The Piano Lover,Hold My Hand,Hold My Hand,FALSE,classical
02bERDuJxtWLvIApFJn5Ba,0.3,0.111581463,0.261928934,0.637,0.454545455,0.82640623,0,0.033471503,0.275100402,0,0.111,0.203015075,0.365773384,0.8,Jayateerth Mevundi,Jayateerth Mevundi,Bolava Vitthal Pahava Vitthal,FALSE,classical
3Dgmyz32dxvtxvUTPS0CUI,0.65,0.019845434,0.435532995,0.258,0.636363636,0.602334314,0,0.056891192,0.960843373,0.893,0.115,0.097688442,0.323821146,0.2,Antonio Vivaldi;Florian Christl,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)","Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)",FALSE,classical
34vM2tvtNynEM1IfK1t1wn,0.3,0.068743546,0.743147208,0.55,0.181818182,0.75504504,0,0.041139896,0.812248996,0.091,0.0914,0.236180905,0.546381671,0.2,Bickram Ghosh;Kala Ramnath,Rang,Rasiya,FALSE,classical
0zty4sz6wiLo3QUIxfKwHw,0.31,0.086699413,0.500507614,0.262,0.090909091,0.708044319,1,0.034093264,0.729919679,1.12E-05,0.0933,0.534673367,0.609770228,1,Priya Sisters,Sri Annamayya Lahiri,Jo Achyutananda,FALSE,classical
6xJi7Qel6TsACujetOJd5N,0.33,0.061715808,0.447715736,0.549,0,0.742911048,1,0.122279793,0.656626506,0.447,0.0997,0.488442211,0.31044245,0.6,Bickram Ghosh;Kala Ramnath;Rajhesh Vaidhya,Rang,Rang,FALSE,classical
3hfh3VfPtFVtB9KnuNtJXo,0.44,0.039413171,0.495431472,0.0799,0.363636364,0.397739674,1,0.051709845,0.986947791,0.177,0.118,0.27638191,0.43241211,0.6,Hariprasad Chaurasia,The Raga Guide,Bhupali,FALSE,classical
52OmyTfnQ49g0o80cDtoRZ,0.29,0.040435794,0.687309645,0.446,1,0.820986627,1,0.043316062,0.923694779,0.19,0.34,0.63718593,0.382028335,0.8,M. L. Vasanthakumari;M. K. Thyagaraja Bhagavathar,Manamagal,Chinnanchirukiliye,FALSE,classical
4BMHp3DkI8VLsuB9Kr0pzu,0.62,0.082967708,0.234517766,0.206,0,0.664742985,0,0.034404145,0.968875502,0.856,0.17,0.136683417,0.581940404,0.6,Ludovico Einaudi;Robert Ziegler;Royal Philharmonic Orchestra,Divenire (Deluxe Edition),Primavera,FALSE,classical
1BukqCn36umMofiiQxf54t,0.31,0.036684772,0.510659898,0.641,0.909090909,0.720770213,0,0.104663212,0.908634538,0,0.604,0.953768844,0.436710057,0.8,Sirkazhi Govindarajan,Agathiyar,Isaiyaai Thamizhaai,FALSE,classical
33zA3geOmehQNOZAzSQMYi,0.31,0.065296042,0.398984772,0.772,0.909090909,0.844274273,1,0.042279793,0.266064257,0,0.331,0.386934673,0.491913614,0.8,Rahul Deshpande,Me Vasantrao (Original Motion Picture Soundtrack),Kaivalya Gaan,FALSE,classical
1UvaZaHkh3D9AkmBrrnbFg,0.6,0.037658818,0.085989848,0.0856,0.181818182,0.459001535,0,0.041968912,0.967871486,0.592,0.289,0.07678392,0.346157323,0.8,Wolfgang Amadeus Mozart;Lisa Beckley;Elena Filipova;MagdalÃ©na HajÃ³ssyovÃ¡;Peter Mikulas;Michel Piquemal;Gloria Scalchi;Michel Piquemal Vocal Ensemble;Hungarian State Opera Chorus;Oxford Schola Cantorum;Slovak Philharmonic Chorus;Hungarian State Opera Orchestra;Orchestre De La Cite;Oxford Camerata;Slovak Philharmonic,Requiem - Music To Die For,Lacrimosa,FALSE,classical
4qto2kJITIHyE086P4WtkU,0.56,0.055812439,0.565482234,0.0958,0.727272727,0.574773875,1,0.056165803,0.993975904,0.872,0.145,0.203015075,0.463566063,0.8,Yiruma,The Best - Reminiscent 10th Anniversary,Kiss the Rain,FALSE,classical
5CPXR6lDTvngxtmMZxnWmC,0.62,0.092823487,0.540101523,0.941,0.818181818,0.749237001,1,0.048186528,5.81E-04,0.0527,0.15,0.279396985,0.419925053,0.8,Dream Theater,Images and Words,Pull Me Under,FALSE,classical
64ta7ZvTJeThz7Ns4LmAHS,0.61,0.086338712,0.434517766,0.237,0.636363636,0.661580009,0,0.036373057,0.990963855,0.896,0.0849,0.35879397,0.328320431,0.8,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Amadeus,"Symphony No. 25 in G Minor, K. 183: I. Allegro con brio",FALSE,classical
429GaRIWKJ3EU1GAQPbLcr,0.64,0.081297314,0.139086294,0.0311,0.454545455,0.394410225,1,0.039481865,0.985943775,0.972,0.0908,0.063316583,0.736415857,0.6,Wolfgang Amadeus Mozart;London Mozart Players;Howard Shelley,"Mozart: Piano Concertos, Vol. 6","Piano Concerto No. 21 in C Major, K. 467: II. Andante",FALSE,classical
5Bf429E3Gk33xOsLtLP9ky,0.31,0.038280577,0.524873096,0.615,0.181818182,0.713130977,1,0.060207254,0.845381526,0.0036,0.221,0.759798995,0.410959354,0.8,Sirkazhi Govindarajan,Vinayagar - Murugan Songs Tamil Devotionl -Revival,Kaakkum Kadavul Revival,FALSE,classical
1vEQw6OHRWpLdMGn8GSqS6,0,0.034695754,0.462944162,0.129,0.909090909,0.508462349,1,0.044248705,0.967871486,0.926,0.0716,0.389949749,0.490520684,0.8,Royal Concertgebouw Orchestra;Antal DorÃ¡ti,Happy Christmas Instrumentals,"The Nutcracker, Op. 71, TH.14: Overture",FALSE,classical
4oowGH3baaetOYlEVUglhU,0.4,0.062636303,0.287309645,0.0521,0.090909091,0.452065183,1,0.040829016,0.996987952,0.892,0.105,0.05638191,0.289014348,0.6,FrÃ©dÃ©ric Chopin;Daniil Trifonov,Chopin For The Brain,"Fantaisie-Impromptu In C-Sharp Minor, Op. 66",FALSE,classical
3bmGBhoUWB52iL5GpPRYGT,0.01,0.037755783,0.215228426,0.147,0,0.546621534,0,0.042072539,0.972891566,0.898,0.111,0.155778894,0.432128593,0.6,Ottorino Respighi;Berliner Philharmoniker;Herbert von Karajan,Classical Christmas 2022,"Antiche danze ed arie per liuto, Suite No. 3, P. 172: 3. Siciliana. Andantino",FALSE,classical
59erdEx3KoYciNXHqmFzPt,0.01,0.076526347,0.157360406,0.138,0.454545455,0.543070122,1,0.042072539,0.586345382,0.829,0.3,0.035075377,0.546472067,0.8,Arvo PÃ¤rt;Paavo JÃ¤rvi;Estonian National Symphony Orchestra,October Classical Playlist,Cantus in Memoriam of Benjamin Britten,FALSE,classical
4RADnYlgyRGpV7tWZJ5JiG,0,0.116582124,0.220304569,0.272,0,0.597895048,1,0.037823834,0.960843373,0.965,0.617,0.194974874,0.396097332,0.8,Richard Wagner;Otto Klemperer,The Concertgebouw Orchestra (Volume 14),Richard Wagner / Die Meistersinger von NÃ¼rnberg - Overture,FALSE,classical
239pg3z6qreU3cLrvG77ID,0,0.037755783,0.215228426,0.147,0,0.546621534,0,0.042072539,0.972891566,0.898,0.111,0.155778894,0.432128593,0.6,Ottorino Respighi;Berliner Philharmoniker;Herbert von Karajan,Classical Christmas,"Antiche danze ed arie per liuto, Suite No. 3, P. 172: 3. Siciliana. Andantino",FALSE,classical
1VSSacDdGVG6POSbVBzw7X,0.01,0.041868079,0.332994924,0.077,0.363636364,0.525701496,0,0.049430052,0.997991968,0.0309,0.0778,0.03879397,0.499313808,0.6,Christoph Willibald Gluck;Silvia Colloca;Van-Anh Nguyen,Silvia Colloca - Sing Like An Italian,"Paride ed Elena, Wq. 39: O del mio dolce ardor",FALSE,classical
3bUyN0xEMGn3exIzYkwH00,0,0.04953173,0.095634518,0.0347,0.909090909,0.551486229,0,0.049222798,0.990963855,0.0308,0.104,0.072763819,0.70990911,0.8,Henry Purcell;EugÃ©nie Lefebvre;Ensemble Leviathan;Lucile Tessier,"Purcell: See, even Night herself is here (The Fairy Queen) - Rameau: Dormons, dormons tous (Atys)","The Fairy Queen, Z. 629: See, even Night herself is here",FALSE,classical
1WEPFyXtWQsi8KS8IDZayv,0,0.037755783,0.215228426,0.147,0,0.546621534,0,0.042072539,0.972891566,0.898,0.111,0.155778894,0.432128593,0.6,Ottorino Respighi;Berliner Philharmoniker;Herbert von Karajan,Klassische Weihnachtsmusik,"Antiche danze ed arie per liuto, Suite No. 3, P. 172: 3. Siciliana. Andantino",FALSE,classical
2mIGfnRi4NX6t2cxG8u7VW,0,0.037755783,0.215228426,0.147,0,0.546621534,0,0.042072539,0.972891566,0.898,0.111,0.155778894,0.432128593,0.6,Ottorino Respighi;Berliner Philharmoniker;Herbert von Karajan,Weihnachten Klassik 2022,"Antiche danze ed arie per liuto, Suite No. 3, P. 172: 3. Siciliana. Andantino",FALSE,classical
3FloFNC6Rkag6g1qb5TYfF,0,0.027022732,0.408121827,0.189,0.454545455,0.504485508,1,0.042072539,1,0.963,0.385,0.622110553,0.518987394,0.8,Henry Purcell;Una Bourne,"Mozart, Liszt & Others: Piano Works",2 BourrÃ©es for Piano Duet (Arr. A. Moffat for Piano Solo),FALSE,classical
0pyPDrsgmizXAoYLp9QONX,0.28,0.029289639,0.298477157,0.419,0.272727273,0.756543292,1,0.035751295,0.958835341,0.0631,0.168,0.413065327,0.44434446,0.8,Parveen Sultana,Pakeezah,Kaun Gali,FALSE,classical
06e5eIUvhIcovVu0KuCOri,0.29,0.072984364,0.41319797,0.575,0.818181818,0.741579269,1,0.053264249,0.830321285,9.86E-05,0.18,0.529648241,0.558116792,0.8,Shobha Gurtu,Prahaar (Original Motion Picture Soundtrack),Yaad Piya Ki Aaye,FALSE,classical
6DTXu569XPBAm4sKH4ZDaG,0.31,0.021346378,0.493401015,0.391,0,0.723859201,1,0.042279793,0.930722892,8.74E-04,0.149,0.883417085,0.691690088,0.8,T. M. Krishna,Nottusvara Sahityas: T.M. Krishna,Subrahmanyam,FALSE,classical
7sI0y2fliuhRhrDBFAPhpL,0.29,0.034264672,0.436548223,0.645,1,0.69226643,0,0.092746114,0.738955823,7.56E-04,0.592,0.774874372,0.400140526,0.8,K. B. Sundarambal,Thirumalai Deviam,Ezhumalai Irukka,FALSE,classical
2nUDYRzav0W7zsLc5jgu1o,0.3,0.090422129,0.402030457,0.708,0.454545455,0.818693006,0,0.090466321,0.690763052,1.93E-05,0.638,0.591959799,0.431824532,0.8,Rahul Deshpande;Jayateerth Mevundi;Bhuvanesh Komkali,Bhai Vyakti Ki Valli Purvardha,Kanada Raja Pandharicha,FALSE,classical
